Datefirstseen,Event,XEvent,Proto,SrcIPAddr:Port,DstIPAddr:Port,X-SrcIPAddr:Port,X-DstIPAddr:Port,InByte,OutByte
2020-02-25 12:11:06.790,INVALID,Ignore,TCP,192.168.250.39:61164,138.201.57.222:443,0.0.0.0:0,0.0.0.0:0,1515,0
2020-02-25 12:11:06.930,INVALID,Ignore,TCP,192.168.250.39:61189,136.243.42.155:443,0.0.0.0:0,0.0.0.0:0,744,0
2020-02-25 12:11:07.020,INVALID,Ignore,TCP,192.168.250.39:61204,64.233.165.94:443,0.0.0.0:0,0.0.0.0:0,710,0
2020-02-25 12:11:07.000,INVALID,Ignore,TCP,192.168.250.39:61200,13.32.43.63:443,0.0.0.0:0,0.0.0.0:0,1441,0
2020-02-25 12:11:06.860,INVALID,Ignore,TCP,192.168.250.39:61177,185.199.108.153:443,0.0.0.0:0,0.0.0.0:0,1473,0
2020-02-25 12:11:06.890,INVALID,Ignore,TCP,192.168.250.39:61180,13.32.43.57:443,0.0.0.0:0,0.0.0.0:0,1750,0
2020-02-25 12:11:08.110,INVALID,Ignore,UDP,192.168.250.39:52248,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,120,0
2020-02-25 12:11:08.110,INVALID,Ignore,UDP,192.168.250.39:55768,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,183,0
2020-02-25 12:11:08.110,INVALID,Ignore,UDP,192.168.250.39:51104,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,120,0
2020-02-25 12:11:08.110,INVALID,Ignore,UDP,192.168.250.39:53220,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,122,0
2020-02-25 12:11:08.110,INVALID,Ignore,UDP,192.168.250.39:59372,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,136,0
2020-02-25 12:11:08.120,INVALID,Ignore,TCP,192.168.250.39:60426,40.90.22.189:443,0.0.0.0:0,0.0.0.0:0,6664,0
2020-02-25 12:11:07.060,INVALID,Ignore,TCP,35.153.172.14:443,217.15.20.194:61190,0.0.0.0:0,0.0.0.0:0,6093,0
2020-02-25 12:11:08.120,INVALID,Ignore,UDP,192.168.250.39:55874,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,122,0
2020-02-25 12:11:08.120,INVALID,Ignore,UDP,192.168.250.39:59286,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,120,0
2020-02-25 12:11:08.120,INVALID,Ignore,UDP,192.168.250.39:53761,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,160,0
2020-02-25 12:11:08.120,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.39:52248,0.0.0.0:0,0.0.0.0:0,458,0
2020-02-25 12:11:07.090,INVALID,Ignore,TCP,34.235.8.187:443,217.15.20.194:61193,0.0.0.0:0,0.0.0.0:0,6389,0
2020-02-25 12:11:08.130,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.39:51104,0.0.0.0:0,0.0.0.0:0,458,0
2020-02-25 12:11:06.960,INVALID,Ignore,TCP,192.168.250.39:61193,34.235.8.187:443,0.0.0.0:0,0.0.0.0:0,1193,0
2020-02-25 12:11:08.130,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.39:53220,0.0.0.0:0,0.0.0.0:0,460,0
2020-02-25 12:11:07.060,INVALID,Ignore,TCP,35.153.172.14:443,217.15.20.194:61182,0.0.0.0:0,0.0.0.0:0,6093,0
2020-02-25 12:11:06.900,INVALID,Ignore,TCP,151.101.36.201:443,217.15.20.194:61176,0.0.0.0:0,0.0.0.0:0,8639,0
2020-02-25 12:11:08.140,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.39:55874,0.0.0.0:0,0.0.0.0:0,460,0
2020-02-25 12:11:07.010,INVALID,Ignore,TCP,192.168.250.39:61202,3.213.186.114:443,0.0.0.0:0,0.0.0.0:0,1189,0
2020-02-25 12:11:08.140,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.39:54814,0.0.0.0:0,0.0.0.0:0,438,0
2020-02-25 12:11:08.140,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.39:55768,0.0.0.0:0,0.0.0.0:0,690,0
2020-02-25 12:11:08.150,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.39:59372,0.0.0.0:0,0.0.0.0:0,1062,0
2020-02-25 12:11:08.150,INVALID,Ignore,TCP,192.168.250.39:59461,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,306,0
2020-02-25 12:11:08.150,INVALID,Ignore,TCP,192.168.250.1:53,192.168.250.39:59461,0.0.0.0:0,0.0.0.0:0,793,0
2020-02-25 12:11:08.150,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.39:59286,0.0.0.0:0,0.0.0.0:0,458,0
2020-02-25 12:11:08.160,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.39:53761,0.0.0.0:0,0.0.0.0:0,654,0
2020-02-25 12:11:08.170,INVALID,Ignore,UDP,192.168.250.39:56785,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,136,0
2020-02-25 12:11:08.180,INVALID,Ignore,UDP,192.168.250.50:64841,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,198,0
2020-02-25 12:11:08.180,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.39:56785,0.0.0.0:0,0.0.0.0:0,1070,0
2020-02-25 12:11:08.180,INVALID,Ignore,TCP,192.168.250.39:56815,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,306,0
2020-02-25 12:11:08.180,INVALID,Ignore,TCP,192.168.250.1:53,192.168.250.39:56815,0.0.0.0:0,0.0.0.0:0,797,0
2020-02-25 12:11:08.190,INVALID,Ignore,TCP,192.168.250.39:56816,52.86.141.238:80,0.0.0.0:0,0.0.0.0:0,264,0
2020-02-25 12:11:07.000,INVALID,Ignore,TCP,13.32.43.63:443,217.15.20.194:61200,0.0.0.0:0,0.0.0.0:0,8658,0
2020-02-25 12:11:06.900,INVALID,Ignore,TCP,13.32.43.57:443,217.15.20.194:61180,0.0.0.0:0,0.0.0.0:0,12423,0
2020-02-25 12:11:07.030,INVALID,Ignore,TCP,64.233.165.94:443,217.15.20.194:61204,0.0.0.0:0,0.0.0.0:0,3842,0
2020-02-25 12:11:08.210,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.50:64841,0.0.0.0:0,0.0.0.0:0,566,0
2020-02-25 12:11:06.830,INVALID,Ignore,TCP,138.201.57.222:443,217.15.20.194:61161,0.0.0.0:0,0.0.0.0:0,7835,0
2020-02-25 12:11:06.830,INVALID,Ignore,TCP,138.201.57.222:443,217.15.20.194:61162,0.0.0.0:0,0.0.0.0:0,8337,0
2020-02-25 12:11:06.980,INVALID,Ignore,TCP,136.243.42.155:443,217.15.20.194:61189,0.0.0.0:0,0.0.0.0:0,6707,0
2020-02-25 12:11:06.840,INVALID,Ignore,TCP,138.201.57.222:443,217.15.20.194:61163,0.0.0.0:0,0.0.0.0:0,6006,0
2020-02-25 12:11:06.840,INVALID,Ignore,TCP,138.201.57.222:443,217.15.20.194:61164,0.0.0.0:0,0.0.0.0:0,6497,0
2020-02-25 12:11:06.910,INVALID,Ignore,TCP,185.199.108.153:443,217.15.20.194:61177,0.0.0.0:0,0.0.0.0:0,5357,0
2020-02-25 12:09:57.310,INVALID,Ignore,TCP,87.250.250.119:443,217.15.20.194:65297,0.0.0.0:0,0.0.0.0:0,10725,0
2020-02-25 12:09:57.300,INVALID,Ignore,TCP,192.168.250.41:65297,87.250.250.119:443,0.0.0.0:0,0.0.0.0:0,23264,0
2020-02-25 12:11:06.990,INVALID,Ignore,TCP,192.168.250.39:61195,13.74.179.117:443,0.0.0.0:0,0.0.0.0:0,1212,0
2020-02-25 12:11:07.090,INVALID,Ignore,TCP,34.235.8.187:443,217.15.20.194:61192,0.0.0.0:0,0.0.0.0:0,6389,0
2020-02-25 12:11:07.140,INVALID,Ignore,TCP,3.213.186.114:443,217.15.20.194:61201,0.0.0.0:0,0.0.0.0:0,6571,0
2020-02-25 12:11:07.140,INVALID,Ignore,TCP,3.213.186.114:443,217.15.20.194:61202,0.0.0.0:0,0.0.0.0:0,6474,0
2020-02-25 12:11:08.340,INVALID,Ignore,TCP,40.90.22.189:443,217.15.20.194:60426,0.0.0.0:0,0.0.0.0:0,19483,0
2020-02-25 12:11:08.380,INVALID,Ignore,TCP,52.86.141.238:80,217.15.20.194:56816,0.0.0.0:0,0.0.0.0:0,128,0
2020-02-25 12:11:06.700,INVALID,Ignore,TCP,173.194.222.94:80,217.15.20.194:61147,0.0.0.0:0,0.0.0.0:0,25476,0
2020-02-25 12:11:07.040,INVALID,Ignore,TCP,13.74.179.117:443,217.15.20.194:61195,0.0.0.0:0,0.0.0.0:0,3554,0
2020-02-25 12:11:08.460,INVALID,Ignore,UDP,192.168.250.39:62628,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,231,0
2020-02-25 12:11:07.300,INVALID,Ignore,TCP,149.28.186.159:80,217.15.20.194:61184,0.0.0.0:0,0.0.0.0:0,332,0
2020-02-25 12:11:07.300,INVALID,Ignore,TCP,45.76.115.100:80,217.15.20.194:61187,0.0.0.0:0,0.0.0.0:0,332,0
2020-02-25 12:11:07.300,INVALID,Ignore,TCP,45.32.244.221:80,217.15.20.194:61185,0.0.0.0:0,0.0.0.0:0,332,0
2020-02-25 12:11:07.310,INVALID,Ignore,TCP,149.28.165.153:80,217.15.20.194:61188,0.0.0.0:0,0.0.0.0:0,332,0
2020-02-25 12:11:08.600,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.39:62628,0.0.0.0:0,0.0.0.0:0,556,0
2020-02-25 12:11:08.630,INVALID,Ignore,UDP,192.168.250.39:62629,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,154,0
2020-02-25 12:11:08.630,INVALID,Ignore,UDP,192.168.250.39:62630,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,154,0
2020-02-25 12:11:08.630,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.39:62630,0.0.0.0:0,0.0.0.0:0,556,0
2020-02-25 12:11:08.670,INVALID,Ignore,UDP,192.168.250.39:55761,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,136,0
2020-02-25 12:11:08.670,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.39:55761,0.0.0.0:0,0.0.0.0:0,454,0
2020-02-25 12:11:08.680,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.39:62629,0.0.0.0:0,0.0.0.0:0,556,0
2020-02-25 12:11:08.680,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.39:61552,0.0.0.0:0,0.0.0.0:0,662,0
2020-02-25 12:11:08.690,INVALID,Ignore,TCP,192.168.250.39:56827,213.227.168.189:5938,0.0.0.0:0,0.0.0.0:0,273,0
2020-02-25 12:11:08.730,INVALID,Ignore,TCP,213.227.168.189:5938,217.15.20.194:56827,0.0.0.0:0,0.0.0.0:0,233,0
2020-02-25 12:11:06.090,INVALID,Ignore,UDP,192.168.250.39:63141,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,214,0
2020-02-25 12:11:06.100,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.39:63141,0.0.0.0:0,0.0.0.0:0,1182,0
2020-02-25 12:11:08.810,INVALID,Ignore,UDP,192.168.250.39:49894,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,183,0
2020-02-25 12:11:08.860,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.39:49894,0.0.0.0:0,0.0.0.0:0,1066,0
2020-02-25 12:11:08.860,INVALID,Ignore,TCP,192.168.250.39:59199,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,299,0
2020-02-25 12:11:08.860,INVALID,Ignore,TCP,192.168.250.1:53,192.168.250.39:59199,0.0.0.0:0,0.0.0.0:0,779,0
2020-02-25 12:11:08.930,INVALID,Ignore,UDP,192.168.250.39:49895,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,152,0
2020-02-25 12:11:08.930,INVALID,Ignore,UDP,192.168.250.39:49896,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,152,0
2020-02-25 12:11:08.940,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.39:49896,0.0.0.0:0,0.0.0.0:0,582,0
2020-02-25 12:11:08.940,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.39:49895,0.0.0.0:0,0.0.0.0:0,422,0
2020-02-25 12:11:08.990,INVALID,Ignore,UDP,192.168.250.39:57593,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,183,0
2020-02-25 12:11:09.030,INVALID,Ignore,UDP,192.168.250.39:59325,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,598,0
2020-02-25 12:11:09.040,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.39:57593,0.0.0.0:0,0.0.0.0:0,1064,0
2020-02-25 12:11:09.050,INVALID,Ignore,TCP,192.168.250.39:59050,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,299,0
2020-02-25 12:11:09.050,INVALID,Ignore,TCP,192.168.250.1:53,192.168.250.39:59050,0.0.0.0:0,0.0.0.0:0,794,0
2020-02-25 12:11:09.070,INVALID,Ignore,UDP,192.168.250.39:50403,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,204,0
2020-02-25 12:11:09.070,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.39:59325,0.0.0.0:0,0.0.0.0:0,1107,0
2020-02-25 12:11:09.110,INVALID,Ignore,TCP,192.168.250.39:59052,52.232.106.174:443,0.0.0.0:0,0.0.0.0:0,1265,0
2020-02-25 12:11:09.150,INVALID,Ignore,TCP,52.232.106.174:443,217.15.20.194:59052,0.0.0.0:0,0.0.0.0:0,6864,0
2020-02-25 12:11:09.190,INVALID,Ignore,TCP,192.168.250.39:49670,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,304,0
2020-02-25 12:11:09.190,INVALID,Ignore,TCP,192.168.250.1:53,192.168.250.39:49670,0.0.0.0:0,0.0.0.0:0,802,0
2020-02-25 12:11:09.190,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.39:50403,0.0.0.0:0,0.0.0.0:0,950,0
2020-02-25 12:11:00.390,INVALID,Ignore,ICMP6,fe80::b..cf:cf4a.0,ff02::2.0.0,0.0.0.0:0,0.0.0.0:0,208,0
2020-02-25 12:11:09.250,INVALID,Ignore,UDP,192.168.250.39:59340,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,142,0
2020-02-25 12:11:09.260,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.39:59340,0.0.0.0:0,0.0.0.0:0,1066,0
2020-02-25 12:11:09.270,INVALID,Ignore,TCP,192.168.250.39:55947,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,309,0
2020-02-25 12:11:09.270,INVALID,Ignore,TCP,192.168.250.1:53,192.168.250.39:55947,0.0.0.0:0,0.0.0.0:0,763,0
2020-02-25 12:11:08.530,INVALID,Ignore,TCP,52.86.141.238:80,217.15.20.194:56821,0.0.0.0:0,0.0.0.0:0,368,0
2020-02-25 12:11:09.750,INVALID,Ignore,UDP,192.168.250.39:56758,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,124,0
2020-02-25 12:11:09.750,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.39:56758,0.0.0.0:0,0.0.0.0:0,1054,0
2020-02-25 12:11:09.760,INVALID,Ignore,TCP,192.168.250.39:60186,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,300,0
2020-02-25 12:11:09.760,INVALID,Ignore,TCP,192.168.250.1:53,192.168.250.39:60186,0.0.0.0:0,0.0.0.0:0,757,0
2020-02-25 12:11:04.950,INVALID,Ignore,TCP,192.168.250.3:80,141.8.142.75:46915,0.0.0.0:0,0.0.0.0:0,4414,0
2020-02-25 12:11:04.950,INVALID,Ignore,TCP,141.8.142.75:46915,217.15.20.194:80,0.0.0.0:0,0.0.0.0:0,954,0
2020-02-25 12:11:06.790,INVALID,Ignore,TCP,192.168.250.39:61165,81.19.104.117:443,0.0.0.0:0,0.0.0.0:0,2484,0
2020-02-25 12:11:06.820,INVALID,Ignore,TCP,81.19.104.117:443,217.15.20.194:61165,0.0.0.0:0,0.0.0.0:0,1234,0
2020-02-25 12:11:10.100,INVALID,Ignore,UDP,192.168.250.39:64443,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,116,0
2020-02-25 12:11:10.100,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.39:64443,0.0.0.0:0,0.0.0.0:0,116,0
2020-02-25 12:10:48.430,INVALID,Ignore,TCP,192.168.250.27:55977,81.19.104.54:443,0.0.0.0:0,0.0.0.0:0,826,0
2020-02-25 12:11:08.210,INVALID,Ignore,TCP,192.168.250.50:50824,13.86.193.193:443,0.0.0.0:0,0.0.0.0:0,17769,0
2020-02-25 12:10:48.500,INVALID,Ignore,TCP,81.19.104.54:443,217.15.20.194:55977,0.0.0.0:0,0.0.0.0:0,359,0
2020-02-25 12:11:08.450,INVALID,Ignore,TCP,13.86.193.193:443,217.15.20.194:50824,0.0.0.0:0,0.0.0.0:0,16156,0
2020-02-25 12:11:10.740,INVALID,Ignore,UDP,192.168.250.39:49616,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,146,0
2020-02-25 12:11:10.740,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.39:49616,0.0.0.0:0,0.0.0.0:0,564,0
2020-02-25 12:11:10.910,INVALID,Ignore,UDP,192.168.250.39:57354,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,144,0
2020-02-25 12:11:10.920,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.39:57354,0.0.0.0:0,0.0.0.0:0,676,0
2020-02-25 12:11:10.920,INVALID,Ignore,TCP,192.168.250.39:60194,52.158.24.209:443,0.0.0.0:0,0.0.0.0:0,4828,0
2020-02-25 12:11:10.980,INVALID,Ignore,TCP,52.158.24.209:443,217.15.20.194:60194,0.0.0.0:0,0.0.0.0:0,11433,0
2020-02-25 12:11:11.120,INVALID,Ignore,UDP,192.168.250.39:52171,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,132,0
2020-02-25 12:11:11.120,INVALID,Ignore,UDP,192.168.250.39:57074,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,130,0
2020-02-25 12:11:11.120,INVALID,Ignore,UDP,192.168.250.39:59524,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,122,0
2020-02-25 12:11:11.120,INVALID,Ignore,UDP,192.168.250.39:49904,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,122,0
2020-02-25 12:11:11.120,INVALID,Ignore,UDP,192.168.250.39:50825,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,122,0
2020-02-25 12:11:11.120,INVALID,Ignore,UDP,192.168.250.39:52706,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,122,0
2020-02-25 12:11:11.120,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.39:50825,0.0.0.0:0,0.0.0.0:0,460,0
2020-02-25 12:11:11.130,INVALID,Ignore,TCP,192.168.250.39:60197,5.253.205.43:80,0.0.0.0:0,0.0.0.0:0,586,0
2020-02-25 12:11:11.130,INVALID,Ignore,UDP,192.168.250.39:54316,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,441,0
2020-02-25 12:11:11.130,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.39:49904,0.0.0.0:0,0.0.0.0:0,460,0
2020-02-25 12:11:11.130,INVALID,Ignore,TCP,192.168.250.39:60198,82.102.19.94:80,0.0.0.0:0,0.0.0.0:0,586,0
2020-02-25 12:11:11.130,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.39:52706,0.0.0.0:0,0.0.0.0:0,460,0
2020-02-25 12:11:11.130,INVALID,Ignore,TCP,192.168.250.39:60199,37.120.143.73:80,0.0.0.0:0,0.0.0.0:0,586,0
2020-02-25 12:11:11.130,INVALID,Ignore,UDP,192.168.250.39:59342,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,122,0
2020-02-25 12:11:11.130,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.39:57074,0.0.0.0:0,0.0.0.0:0,130,0
2020-02-25 12:11:11.130,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.39:52171,0.0.0.0:0,0.0.0.0:0,132,0
2020-02-25 12:11:11.140,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.39:59524,0.0.0.0:0,0.0.0.0:0,122,0
2020-02-25 12:11:11.140,INVALID,Ignore,TCP,192.168.250.39:60200,5.253.205.55:80,0.0.0.0:0,0.0.0.0:0,586,0
2020-02-25 12:11:11.140,INVALID,Ignore,UDP,192.168.250.39:52148,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,152,0
2020-02-25 12:11:11.140,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.39:59342,0.0.0.0:0,0.0.0.0:0,460,0
2020-02-25 12:11:11.140,INVALID,Ignore,TCP,192.168.250.39:60201,5.253.205.39:80,0.0.0.0:0,0.0.0.0:0,586,0
2020-02-25 12:11:11.150,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.39:52148,0.0.0.0:0,0.0.0.0:0,528,0
2020-02-25 12:11:11.150,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.39:54316,0.0.0.0:0,0.0.0.0:0,690,0
2020-02-25 12:11:11.150,INVALID,Ignore,TCP,192.168.250.39:60202,5.253.205.40:80,0.0.0.0:0,0.0.0.0:0,586,0
2020-02-25 12:11:11.170,INVALID,Ignore,TCP,5.253.205.43:80,217.15.20.194:60197,0.0.0.0:0,0.0.0.0:0,295,0
2020-02-25 12:11:11.170,INVALID,Ignore,TCP,82.102.19.94:80,217.15.20.194:60198,0.0.0.0:0,0.0.0.0:0,295,0
2020-02-25 12:11:11.180,INVALID,Ignore,TCP,37.120.143.73:80,217.15.20.194:60199,0.0.0.0:0,0.0.0.0:0,295,0
2020-02-25 12:11:11.180,INVALID,Ignore,TCP,5.253.205.39:80,217.15.20.194:60201,0.0.0.0:0,0.0.0.0:0,295,0
2020-02-25 12:11:11.180,INVALID,Ignore,TCP,5.253.205.55:80,217.15.20.194:60200,0.0.0.0:0,0.0.0.0:0,295,0
2020-02-25 12:11:11.210,INVALID,Ignore,TCP,5.253.205.40:80,217.15.20.194:60202,0.0.0.0:0,0.0.0.0:0,295,0
2020-02-25 12:11:11.300,INVALID,Ignore,UDP,192.168.250.39:51712,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,120,0
2020-02-25 12:11:11.300,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.39:51712,0.0.0.0:0,0.0.0.0:0,458,0
2020-02-25 12:11:11.300,INVALID,Ignore,TCP,192.168.250.39:60206,195.123.228.64:80,0.0.0.0:0,0.0.0.0:0,584,0
2020-02-25 12:11:11.300,INVALID,Ignore,UDP,192.168.250.39:56515,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,120,0
2020-02-25 12:11:11.310,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.39:56515,0.0.0.0:0,0.0.0.0:0,458,0
2020-02-25 12:11:11.310,INVALID,Ignore,TCP,192.168.250.39:60207,185.82.217.106:80,0.0.0.0:0,0.0.0.0:0,585,0
2020-02-25 12:11:11.320,INVALID,Ignore,TCP,192.168.250.39:60208,5.253.205.38:80,0.0.0.0:0,0.0.0.0:0,586,0
2020-02-25 12:11:11.320,INVALID,Ignore,UDP,192.168.250.39:60677,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,120,0
2020-02-25 12:11:11.320,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.39:60677,0.0.0.0:0,0.0.0.0:0,458,0
2020-02-25 12:11:11.320,INVALID,Ignore,UDP,192.168.250.39:51195,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,120,0
2020-02-25 12:11:11.330,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.39:51195,0.0.0.0:0,0.0.0.0:0,458,0
2020-02-25 12:11:11.330,INVALID,Ignore,TCP,192.168.250.39:60210,149.56.99.163:80,0.0.0.0:0,0.0.0.0:0,585,0
2020-02-25 12:11:11.370,INVALID,Ignore,UDP,192.168.250.39:55085,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,120,0
2020-02-25 12:11:11.380,INVALID,Ignore,UDP,192.168.250.1:53,192.168.250.39:55085,0.0.0.0:0,0.0.0.0:0,458,0
2020-02-25 12:11:11.380,INVALID,Ignore,TCP,192.168.250.39:60212,46.231.204.119:80,0.0.0.0:0,0.0.0.0:0,585,0
2020-02-25 12:11:11.420,INVALID,Ignore,TCP,192.168.250.39:60213,52.45.85.77:443,0.0.0.0:0,0.0.0.0:0,144,0
2020-02-25 12:11:11.420,INVALID,Ignore,TCP,192.168.250.39:60214,52.45.85.77:443,0.0.0.0:0,0.0.0.0:0,144,0
2020-02-25 12:11:06.460,INVALID,Ignore,TCP,192.168.250.39:49763,82.202.184.163:443,0.0.0.0:0,0.0.0.0:0,1569,0
2020-02-25 12:11:08.310,INVALID,Ignore,TCP,192.168.250.39:56818,82.202.184.163:443,0.0.0.0:0,0.0.0.0:0,619,0
2020-02-25 12:11:11.450,INVALID,Ignore,TCP,5.253.205.38:80,217.15.20.194:60208,0.0.0.0:0,0.0.0.0:0,295,0
2020-02-25 12:11:09.920,INVALID,Ignore,TCP,192.168.250.39:60188,81.19.104.33:443,0.0.0.0:0,0.0.0.0:0,682,0
2020-02-25 12:11:11.460,INVALID,Ignore,TCP,195.123.228.64:80,217.15.20.194:60206,0.0.0.0:0,0.0.0.0:0,295,0
2020-02-25 12:11:11.470,INVALID,Ignore,TCP,185.82.217.106:80,217.15.20.194:60207,0.0.0.0:0,0.0.0.0:0,295,0
2020-02-25 12:11:11.520,INVALID,Ignore,TCP,46.231.204.119:80,217.15.20.194:60212,0.0.0.0:0,0.0.0.0:0,287,0
2020-02-25 12:11:11.560,INVALID,Ignore,TCP,149.56.99.163:80,217.15.20.194:60210,0.0.0.0:0,0.0.0.0:0,287,0
2020-02-25 12:11:11.570,INVALID,Ignore,TCP,192.168.250.39:60215,191.96.70.45:80,0.0.0.0:0,0.0.0.0:0,585,0
2020-02-25 12:11:07.440,INVALID,Ignore,TCP,151.139.236.246:80,217.15.20.194:58109,0.0.0.0:0,0.0.0.0:0,2283,0
2020-02-25 12:11:07.390,INVALID,Ignore,TCP,192.168.250.39:58109,151.139.236.246:80,0.0.0.0:0,0.0.0.0:0,621,0
2020-02-25 12:11:09.950,INVALID,Ignore,TCP,81.19.104.33:443,217.15.20.194:60188,0.0.0.0:0,0.0.0.0:0,327,0
2020-02-25 12:11:06.510,INVALID,Ignore,TCP,82.202.184.163:443,217.15.20.194:49763,0.0.0.0:0,0.0.0.0:0,710,0
2020-02-25 12:11:08.420,INVALID,Ignore,TCP,82.202.184.163:443,217.15.20.194:56818,0.0.0.0:0,0.0.0.0:0,359,0
2020-02-25 12:11:11.640,INVALID,Ignore,TCP,52.45.85.77:443,217.15.20.194:60213,0.0.0.0:0,0.0.0.0:0,104,0
2020-02-25 12:11:11.640,INVALID,Ignore,TCP,52.45.85.77:443,217.15.20.194:60214,0.0.0.0:0,0.0.0.0:0,104,0
2020-02-25 12:11:08.400,INVALID,Ignore,TCP,192.168.250.39:56821,52.86.141.238:80,0.0.0.0:0,0.0.0.0:0,921,0
2020-02-25 12:11:11.890,INVALID,Ignore,TCP,191.96.70.45:80,217.15.20.194:60215,0.0.0.0:0,0.0.0.0:0,295,0
2020-02-25 12:11:11.930,INVALID,Ignore,UDP,192.168.250.39:63168,192.168.250.1:53,0.0.0.0:0,0.0.0.0:0,120,0
